AN	GI	Species	Genome_length	ncbi_name	ncbi_taxid
NC_030712.1	1049299382	Neottia ovata	156978	Neottia ovata	29712
NC_030722.1	1049299804	Apostasia odorata 	159285	Apostasia odorata	280455
NC_030757.1	1052487126	Perilla frutescens var. hirtella 	152656	Perilla frutescens var. hirtella	608512
NC_030761.1	1052488129	Aconitum carmichaelii	155737	Aconitum carmichaelii	85363
NC_030767.1	1052488284	Ampelocalamus naibunensis 	139860	Ampelocalamus naibunensis	1552703
NC_030770.1	1052487243	Amaranthus hypochondriacus	150518	Amaranthus hypochondriacus	28502
NC_030772.1	1052487317	Taraxacum officinale 	151324	Taraxacum officinale	50225
NC_030773.1	1052488409	Eclipta prostrata 	151757	Eclipta prostrata	53719
NC_030775.1	1052487405	Cakile arabica 	153378	Cakile arabica	1078588
NC_030777.1	1052488511	Saccharum arundinaceum	141210	Tripidium arundinaceum	50346
NC_030783.1	1052488655	Carthamus tinctorius 	153114	Carthamus tinctorius	4222
NC_030784.1	1052488740	Diospyros glaucifolia 	157593	Diospyros glaucifolia	413747
NC_030785.1	1052487606	Artemisia argyi 	151192	Artemisia argyi	259893
NC_030786.1	1052488828	Diospyros lotus 	157590	Diospyros lotus	55363
NC_030787.1	1052487691	Diospyros oleifera 	157724	Diospyros oleifera	227308
NC_030789.1	1052487779	Diospyros kaki 	157784	Diospyros kaki	35925
NC_031150.1	1070108463	Cytinus hypocistis	19400	Cytinus hypocistis	327100
NC_031155.1	1070064170	Swertia mussotii 	153431	Swertia mussotii	137888
NC_031159.1	1075059466	Ipomoea nil	161897	Ipomoea nil	35883
NC_031163.1	1070108859	Malus prunifolia	160041	Malus prunifolia	106564
NC_031186.1	1070111621	Actinidia polygama 	156583	Actinidia polygama	64480
NC_031187.1	1070111705	Actinidia tetramera 	157659	Actinidia tetramera	1735015
NC_031189.1	1070111803	Persea americana	152723	Persea americana	3435
NC_031190.1	1070111885	Phoebe omeiensis	152855	Phoebe omeiensis	1898257
NC_031191.1	1070111967	Phoebe sheareri	152876	Phoebe sheareri	460789
NC_031193.1	1070112049	Pelargonium cucullatum 	170963	Pelargonium cucullatum	73191
NC_031194.1	1070112147	Pelargonium citronellum 	171223	Pelargonium citronellum	73188
NC_031195.1	1070112245	Pelargonium dolomiticum 	202749	Pelargonium dolomiticum	158595
NC_031196.1	1070112363	Pelargonium exhibens 	171665	Pelargonium exhibens	122187
NC_031197.1	1070112462	Pelargonium echinatum 	170212	Pelargonium echinatum	122254
NC_031198.1	1070112560	Pelargonium exstipulatum 	168732	Pelargonium exstipulatum	59873
NC_031199.1	1070112658	Pelargonium fulgidum 	171502	Pelargonium fulgidum	73198
NC_031200.1	1070112756	Pelargonium incrassatum 	173196	Pelargonium incrassatum	163034
NC_031201.1	1070112854	Pelargonium myrrhifolium 	173272	Pelargonium myrrhifolium	253081
NC_031202.1	1070067810	Pelargonium nanum 	173496	Pelargonium nanum	59882
NC_031203.1	1070112954	Pelargonium quercifolium 	170569	Pelargonium quercifolium	253082
NC_031204.1	1070113052	Pelargonium trifidum 	199553	Pelargonium trifidum	122198
NC_031205.1	1070113169	Pelargonium tetragonum 	173410	Pelargonium tetragonum	122197
NC_031206.1	1070113269	Pelargonium transvaalense 	242575	Pelargonium transvaalense	158603
NC_031207.1	1070113402	Ilex paraguariensis	157614	Ilex paraguariensis	185542
NC_031299.1	1070620271	Chasechloa egregia	140371	Chasechloa egregia	1859060
NC_031354.1	1079485447	Glyptostrobus pensilis 	132239	Glyptostrobus pensilis	28978
NC_031356.1	1079485545	Quercus variabilis 	161077	Quercus variabilis	103481
NC_031357.1	1079485632	Quercus dolicholepis 	161237	Quercus dolicholepis	1266325
NC_031370.1	1079486114	Helwingia himalaica	158362	Helwingia himalaica	1902425
NC_031371.1	1079486207	Populus ilicifolia 	158017	Populus ilicifolia	1902783
NC_031373.1	1079486303	Juglans sigillata	160350	Juglans sigillata	224355
NC_031376.1	1079486428	Davidia involucrata 	169085	Davidia involucrata	16924
NC_031385.1	1079486703	Ludwigia octovalvis	159396	Ludwigia octovalvis	883788
NC_031395.1	1079487148	Taraxacum platycarpum 	151307	Taraxacum platycarpum	170727
NC_031396.1	1079487236	Taraxacum mongolicum 	151451	Taraxacum mongolicum	90037
NC_031398.1	1079487338	Populus qiongdaoensis 	156074	Populus qiongdaoensis	1903715
NC_031399.1	1079487425	Artemisia gmelinii 	151318	Artemisia gmelinii	401898
NC_031400.1	1079487514	Artemisia capillaris 	151056	Artemisia capillaris	265783
NC_031410.1	1079487687	Aconitum austrokoreense	155682	Aconitum austrokoreense	85438
NC_031413.1	1079487801	Cycas panzhihuaensis 	162470	Cycas panzhihuaensis	123604
NC_031414.1	1079487911	Lagerstroemia speciosa 	152476	Lagerstroemia speciosa	122810
NC_031420.1	1079488094	Aconitum ciliare	155832	Aconitum ciliare	50864
NC_031421.1	1079488180	Aconitum coreanum	157029	Aconitum coreanum	662772
NC_031422.1	1079488267	Aconitum kusnezoffii	155862	Aconitum kusnezoffii	239685
NC_031423.1	1079488353	Aconitum monanthum	155688	Aconitum monanthum	226115
NC_031427.1	1079488620	Joinvillea ascendens 	149327	Joinvillea ascendens	38723
NC_031428.1	1079488699	Primula veris 	150856	Primula veris	170927
NC_031433.1	1079488908	Pogostemon yatabeanus	152707	Pogostemon yatabeanus	1667030
NC_031434.1	1079488996	Pogostemon stellatus	151824	Pogostemon stellatus	1081573
NC_031435.1	1079489084	Paulownia coreana	154545	Paulownia coreana	1238142
NC_031436.1	1079489172	Paulownia tomentosa	154540	Paulownia tomentosa	39353
NC_031437.1	1079489260	Scrophularia buergeriana	153631	Scrophularia buergeriana	476207
NC_031441.1	1079489389	Orobanche austrohispanica 	81994	Orobanche austrohispanica	223093
NC_031442.1	1079489419	Orobanche densiflora 	83024	Orobanche densiflora	223104
NC_031443.1	1079489452	Orobanche pancicii 	88525	Orobanche pancicii	1115516
NC_031444.1	1079489485	Orobanche rapum-genistae 	91517	Orobanche rapum-genistae	223129
NC_031446.1	1079489605	Coreanomecon hylomeconoides 	158824	Coreanomecon hylomeconoides	1780398
NC_031505.1	1088472696	Cabomba caroliniana	164057	Cabomba caroliniana	4426
NC_031650.1	1088486932	Avena sterilis 	135887	Avena sterilis	83444
NC_031651.1	1088487118	Ranunculus occidentalis 	154474	Ranunculus occidentalis	286952
NC_031815.1	1102547823	Taraxacum obtusifrons	151322	Taraxacum obtusifrons	1220052
NC_031816.1	1102547909	Taraxacum amplum	151349	Taraxacum amplum	1220049
NC_031825.1	1102548180	Lagerstroemia floribunda 	152240	Lagerstroemia floribunda	946017
NC_031829.1	1102546796	Allium sativum 	153172	Allium sativum	4682
NC_031833.1	1102548424	Mikania micrantha 	152092	Mikania micrantha	192012
NC_031834.1	1102548511	Coccinia grandis	157035	Coccinia grandis	387127
NC_031849.1	1102548877	Trollius chinensis 	160191	Trollius chinensis	78479
NC_031852.1	1102547015	Haberlea rhodopensis 	153099	Haberlea rhodopensis	121481
NC_031853.1	1110995844	Galinsoga quadriradiata	151917	Galinsoga quadriradiata	183030
NC_031854.1	1102548991	Corylus fargesii 	159856	Corylus fargesii	554072
NC_031855.1	1102547102	Corylus avellana 	159641	Corylus avellana	13451
NC_031874.1	1102549240	Dracocephalum palmatum 	150510	Dracocephalum palmatum	1914264
NC_031875.1	1110993265	Allomaieta villosa	156452	Allomaieta villosa	1170328
NC_031876.1	1110993351	Bertolonia acuminata	156045	Bertolonia acuminata	1914271
NC_031877.1	1110993437	Blakea schlimii	155862	Blakea schlimii	263218
NC_031878.1	1110993523	Eriocnema fulva	155994	Eriocnema fulva	266536
NC_031879.1	1110993609	Graffenrieda moritziana	155733	Graffenrieda moritziana	263258
NC_031880.1	1110993694	Henriettea barkeri	156527	Henriettea barkeri	1630365
NC_031881.1	1110993780	Merianthera pulchra	156168	Merianthera pulchra	1277824
NC_031882.1	1110993866	Miconia dodecandra	157216	Miconia dodecandra	263294
NC_031883.1	1110993952	Nepsera aquatica	155110	Nepsera aquatica	113474
NC_031884.1	1110994038	Opisthocentra clidemioides	156352	Opisthocentra clidemioides	1673703
NC_031885.1	1110994124	Pterogastra divaricata	154948	Pterogastra divaricata	263335
NC_031886.1	1110994209	Rhexia virginica	154635	Rhexia virginica	40003
NC_031887.1	1110994295	Rhynchanthera bracteata	155108	Rhynchanthera bracteata	1160597
NC_031888.1	1110994381	Salpinga maranonensis	153311	Salpinga maranonensis	1170341
NC_031889.1	1110994465	Tibouchina longifolia	156789	Chaetogastra longifolia	113480
NC_031890.1	1110994551	Triolena amazonica	156652	Triolena amazonica	1170342
NC_031894.1	1102547343	Citrus depressa	160120	Citrus depressa	697036
NC_031898.1	1102549460	Pericallis hybrida 	151267	Pericallis hybrida	652132
NC_031899.1	1102547502	Dipteronia dyeriana 	157071	Dipteronia dyeriana	168575
NC_032008.1	1111663006	Citrullus lanatus 	156906	Citrullus lanatus	3654
NC_032031.1	1111668603	Oxyria sinensis 	160404	Oxyria sinensis	137683
NC_032033.1	1111668700	Chloris truncata 	135584	Chloris truncata	66012
NC_032034.1	1111668786	Chloris virgata 	134561	Chloris virgata	314391
NC_032040.1	1111669017	Sinadoxa corydalifolia 	157074	Sinadoxa corydalifolia	122250
NC_032053.1	1111669816	Agave americana 	157274	Agave americana	39510
NC_032054.1	1111691174	Mentha longifolia 	152041	Mentha longifolia	38859
NC_032056.1	1111669913	Taraxacum brevicorniculatum 	151282	Taraxacum brevicorniculatum	1262544
NC_032057.1	1111669996	Taraxacum kok-saghyz 	151338	Taraxacum kok-saghyz	333970
NC_032060.1	1111670107	Idesia polycarpa 	157017	Idesia polycarpa	77057
NC_032066.1	1111670354	Medicago falcata	124430	Medicago sativa subsp. falcata	3878
NC_032078.1	1111670578	Alloteropsis paniculata	139586	Alloteropsis paniculata	486855
NC_032083.1	1111670718	Cattleya liliputana 	147092	Cattleya liliputana	142400
NC_032296.1	1125802313	Viburnum utile 	157620	Viburnum utile	237963
NC_032351.1	1125813153	Corylus chinensis 	159915	Corylus chinensis	80753
NC_032364.1	1125813361	Arracacia xanthorrhiza 	143989	Arracacia xanthorrhiza	264540
NC_032366.1	1125813446	Picea crassifolia 	124126	Picea crassifolia	308688
NC_032367.1	1125813520	Picea asperata 	124145	Picea asperata	162306
NC_032368.1	1125813594	Populus adenopoda 	158591	Populus adenopoda	1536645
NC_032378.1	1125813765	Panicum sumatrense 	139384	Panicum sumatrense	305658
NC_032379.1	1125802495	Echinochloa esculenta 	139851	Echinochloa esculenta	121770
NC_032383.1	1125813893	Echinochloa colona	139719	Echinochloa colona	90396
NC_032401.1	1125814539	Paeonia veitchii	152682	Paeonia veitchii	40722
NC_032684.1	1128260056	Murraya koenigii 	159402	Murraya koenigii	159030
NC_032685.1	1128260630	Clausena excavata 	161172	Clausena excavata	76959
NC_032686.1	1128261007	Glycosmis mauritiana 	160131	Glycosmis mauritiana	159045
NC_032687.1	1128261637	Glycosmis pentaphylla 	159844	Glycosmis pentaphylla	76967
NC_032688.1	1128262042	Merrillia caloxylon 	159969	Murraya caloxylon	159055
NC_032689.1	1128252964	Micromelum minutum 	160416	Micromelum minutum	68550
NC_032691.1	1128262584	Caragana microphylla 	130029	Caragana microphylla	220690
NC_032696.1	1128265558	Agave attenuata 	157451	Agave attenuata	39511
NC_032697.1	1128265812	Albuca kirkii 	156401	Albuca kirkii	939149
NC_032698.1	1128266385	Anemarrhena asphodeloides 	156867	Anemarrhena asphodeloides	59045
NC_032699.1	1128266798	Beschorneria septentrionalis 	157043	Beschorneria septentrionalis	1821576
NC_032700.1	1128267022	Camassia scilloides 	155453	Camassia scilloides	39524
NC_032701.1	1128268131	Chlorogalum pomeridianum 	157288	Chlorogalum pomeridianum	50240
NC_032702.1	1128268318	Hesperaloe campanulata 	157446	Hesperaloe campanulata	1603450
NC_032703.1	1128268611	Hesperaloe parviflora 	157393	Hesperaloe parviflora	39542
NC_032704.1	1128268957	Hesperocallis undulata 	157143	Hesperocallis undulata	232733
NC_032705.1	1128269222	Hesperoyucca whipplei 	157832	Hesperoyucca whipplei	39553
NC_032706.1	1128269449	Hosta ventricosa 	156577	Hosta ventricosa	39527
NC_032707.1	1128270317	Manfreda virginica 	157308	Agave virginica	39545
NC_032708.1	1128270638	Nolina atopocarpa 	156792	Nolina atopocarpa	939154
NC_032709.1	1128270839	Oziroe biflora 	155633	Oziroe biflora	51447
NC_032710.1	1128271176	Schoenolirion croceum 	156605	Schoenolirion croceum	1247859
NC_032711.1	1128271348	Yucca brevifolia 	158008	Yucca brevifolia	101622
NC_032712.1	1128271826	Yucca filamentosa 	157785	Yucca filamentosa	55960
NC_032713.1	1128272054	Yucca queretaroensis 	157814	Yucca queretaroensis	382144
NC_032714.1	1128272363	Yucca schidigera 	156158	Yucca schidigera	334597
NC_032717.1	1128272639	Populus davidiana 	155853	Populus davidiana	266767
NC_032719.1	1128272885	Ulmus laciniata 	158953	Ulmus laciniata	198265
NC_032720.1	1128272994	Ulmus macrocarpa 	159439	Ulmus macrocarpa	1043716
NC_032721.1	1128273112	Ulmus pumila 	159082	Ulmus pumila	198266
NC_032724.1	1128273320	Nicotiana otophora 	156073	Nicotiana otophora	4091
NC_033333.1	1133335520	Gossypium harknessii 	160129	Gossypium harknessii	34285
NC_033341.1	1133407140	Gymnaconitum gymnandrum 	157327	Gymnaconitum gymnandrum	215071
NC_033343.1	1133407238	Pleurospermum camtschaticum 	155415	Pleurospermum camtschaticum	49565
NC_033344.1	1133407323	Peucedanum insolens 	156912	Peucedanum insolens	1680231
NC_033345.1	1133407409	Pterygopleurum neurophyllum 	154369	Pterygopleurum neurophyllum	269605
NC_033346.1	1133407492	Bupleurum latissimum 	155621	Bupleurum latissimum	266284
NC_033350.1	1133407618	Averrhoa carambola	155965	Averrhoa carambola	28974
NC_033354.1	1133407744	Carissa macrocarpa 	155297	Carissa macrocarpa	403101
NC_033355.1	1133407830	Psidium guajava 	158841	Psidium guajava	120290
NC_033394.1	1133410023	Gossypium klotzschianum 	160097	Gossypium klotzschianum	34286
NC_033395.1	1133410108	Gossypium davidsonii 	160072	Gossypium davidsonii	34287
NC_033396.1	1133410193	Gossypium aridum 	160257	Gossypium aridum	34290
NC_033397.1	1133410278	Gossypium trilobum 	160109	Gossypium trilobum	34281
NC_033398.1	1133410363	Gossypium populifolium 	159444	Gossypium populifolium	47631
NC_033399.1	1133410448	Gossypium nelsonii 	162316	Gossypium nelsonii	47623
NC_033400.1	1133410533	Gossypium armourianum 	160068	Gossypium armourianum	34283
NC_033401.1	1133410618	Gossypium australe 	159578	Gossypium australe	47621
NC_033409.1	1133410825	Castanopsis concinna	160606	Castanopsis concinna	1754207
NC_033411.1	1133410922	Aletris spicata 	154999	Aletris spicata	119992
NC_033412.1	1133411008	Aletris fauriei 	154440	Aletris fauriei	1112724
NC_033498.1	1134943730	Orychophragmus diffusus 	153777	Orychophragmus diffusus	1517517
NC_033499.1	1134943816	Orychophragmus taibaiensis 	153255	Orychophragmus taibaiensis	1517519
NC_033500.1	1134943902	Orychophragmus hupehensis 	153184	Orychophragmus hupehensis	1517518
NC_033501.1	1134943988	Pouteria campechiana	157922	Pouteria campechiana	233737
NC_033502.1	1134944074	Diospyros blancoi	157745	Diospyros blancoi	1932074
NC_033503.1	1135077244	Carpinus putoensis 	159673	Carpinus putoensis	88033
NC_033511.1	1134944282	Paris cronquistii 	156896	Paris cronquistii	220640
NC_033512.1	1134944367	Daiswa dunniana 	157174	Paris dunniana	374961
NC_033514.1	1134944537	Paris luquanensis 	157594	Paris luquanensis	221256
NC_033515.1	1134942511	Paris mairei 	157079	Paris mairei	374964
NC_033516.1	1134944622	Paris marmorata 	156755	Paris marmorata	221257
NC_033517.1	1134944707	Daiswa chinensis 	157847	Paris polyphylla var. chinensis	221254
NC_033518.1	1134944792	Daiswa yunnanensis 	156737	Paris polyphylla var. yunnanensis	221260
NC_033519.1	1134944877	Paris vietnamensis 	158224	Paris vietnamensis	374968
NC_033520.1	1134944964	Paris quadrifolia 	157907	Paris quadrifolia	231488
NC_033524.1	1134945093	Capsicum galapagoense 	156959	Capsicum galapagoense	165701
NC_033525.1	1134945181	Capsicum chacoense 	156995	Capsicum chacoense	107817
NC_033526.1	1134945269	Capsicum tovarii 	156816	Capsicum tovarii	165702
NC_033527.1	1134942596	Capsicum eximium 	156947	Capsicum eximium	165700
NC_033534.1	1134945448	Rehmannia chingii 	154055	Rehmannia chingii	332336
NC_033535.1	1134945536	Rhus chinensis 	149011	Rhus chinensis	289753
NC_033862.1	1150195532	Streptochaeta spicata 	148617	Streptochaeta spicata	121787
NC_033863.1	1150147413	Leptaspis banksii 	141810	Leptaspis banksii	1382008
NC_033864.1	1150147489	Leptaspis zeylanica 	141946	Leptaspis zeylanica	1260345
NC_033871.1	1150083956	Cucumis x hytivus 	155760	Cucumis x hytivus	442738
NC_033878.1	1150148093	Sambucus williamsii 	158305	Sambucus williamsii	180062
NC_033879.1	1150148178	Brachiaria fragrans	139753	Brachiaria fragrans	1859058
NC_033880.1	1150148269	Chasechloa madagascariensis	137987	Chasechloa madagascariensis	1859061
NC_033881.1	1150148357	Castanea henryi	160807	Castanea henryi	168165
NC_033892.1	1150148630	Juglans mandshurica 	159729	Juglans mandshurica	91218
NC_033894.1	1150148812	Juglans hopeiensis 	159714	Juglans hopeiensis	243020
NC_033895.1	1150148903	Anoectochilus emeiensis 	152650	Anoectochilus emeiensis	1661584
NC_033908.1	1150149201	Lilium fargesii 	153235	Lilium fargesii	101653
NC_033910.1	1150149335	Euphorbia esula	160512	Euphorbia esula	3993
NC_033913.1	1150149464	Akebia quinata 	157817	Akebia quinata	13331
NC_033970.1	1150150445	Symplocarpus renifolius 	158521	Symplocarpus renifolius	477955
NC_033975.1	1150195699	Sorbus torminalis 	160390	Torminalis glaberrima	2914000
NC_033978.1	1150084251	Betula nana 	160579	Betula nana	216990
NC_033979.1	1150150649	Ficus religiosa	160627	Ficus religiosa	66387
NC_034228.1	1173244138	Schoepfia jasminodora 	118743	Schoepfia jasminodora	212711
NC_034229.1	1168043754	Glycyrrhiza lepidota 	127939	Glycyrrhiza lepidota	47080
NC_034286.1	1181491375	Alliaria grandifolia 	153964	Sinalliaria limprichtiana var. grandifolia	2069296
NC_034295.1	1181491705	Ostrya trichocarpa 	159122	Ostrya trichocarpa	1892573
NC_034299.1	1181491833	Alyssum desertorum	151677	Alyssum desertorum	457768
NC_034308.1	1181492043	Rehmannia glutinosa 	153622	Rehmannia glutinosa	99300
NC_034309.1	1181492144	Rehmannia henryi 	153890	Rehmannia henryi	357460
NC_034310.1	1181492246	Rehmannia solanifolia 	153989	Rehmannia solanifolia	332337
NC_034311.1	1181492354	Rehmannia piasezkii 	153925	Rehmannia piasezkii	332338
NC_034312.1	1181492450	Rehmannia elata 	153772	Rehmannia elata	255881
NC_034315.1	1181197114	Cyclocarya paliurus 	160562	Cyclocarya paliurus	117167
NC_034331.1	1181493389	Primula persimilis 	152756	Primula persimilis	1971616
NC_034346.1	1181493792	Acer griseum 	156857	Acer griseum	168561
NC_034347.1	1181493896	Fragaria pentaphylla 	155640	Fragaria pentaphylla	101014
NC_034357.1	1182635763	Megadenia pygmaea 	153569	Megadenia pygmaea	537175
NC_034358.1	1182635851	Matthiola incana 	153896	Matthiola incana	3724
NC_034359.1	1182635935	Solms-laubachia eurycarpa 	152895	Solms-laubachia eurycarpa	369043
NC_034360.1	1182636015	Megacarpaea delavayi 	154401	Megacarpaea delavayi	264428
NC_034361.1	1182636101	Neotorularia korolkowii 	153892	Rudolf-kamelinia korolkowii	2259846
NC_034362.1	1182636185	Thlaspi arvense 	153892	Thlaspi arvense	13288
NC_034363.1	1182636273	Lepidium meyenii 	154403	Lepidium meyenii	153348
NC_034364.1	1182636361	Tarenaya hassleriana 	157688	Tarenaya hassleriana	28532
NC_034367.1	1182636619	Aethionema arabicum 	154234	Aethionema arabicum	228871
NC_034368.1	1182636703	Fritillaria thunbergii 	152155	Fritillaria thunbergii	108546
NC_034369.1	1182636790	Fritillaria ussuriensis 	151524	Fritillaria usuriensis	152096
NC_034370.1	1182636875	Lilium taliense 	153055	Lilium taliense	85378
NC_034371.1	1182636959	Primula kwangtungensis 	153757	Primula kwangtungensis	1637976
NC_034379.1	1184245314	Arabidopsis lyrata subsp. lyrata	154923	Arabidopsis lyrata subsp. lyrata	81972
NC_034634.1	1198019323	Amana erythronioides 	150714	Amana erythronioides	241767
NC_034639.1	1197509436	Eriobotrya japonica 	159137	Eriobotrya japonica	32224
NC_034640.1	1197509521	Androsace paxiana 	150528	Androsace paxiana	170919
NC_034641.1	1197509608	Androsace bulleyana 	152110	Androsace bulleyana	1430397
NC_034643.1	1197690575	Ledebouriella seseloides 	147830	Ledebouriella seseloides	656325
NC_034644.1	1197509710	Peucedanum japonicum 	164653	Peucedanum japonicum	49563
NC_034645.1	1197509810	Glehnia littoralis 	147477	Glehnia littoralis	48119
NC_034648.1	1197509910	Anaphalis sinica 	152718	Anaphalis sinica	1209471
NC_034652.1	1197510038	Arundo plinii 	137128	Arundo plinii	512611
NC_034660.1	1197510410	Lysionotus pauciflorus 	153856	Lysionotus pauciflorus	48809
NC_034662.1	1197709770	Lagerstroemia intermedia 	152330	Lagerstroemia intermedia	1977234
NC_034677.1	1197710006	Primula stenodonta 	150785	Primula stenodonta	1980291
NC_034678.1	1197510760	Primula chrysochlora 	151944	Primula chrysochlora	1648221
NC_034680.1	1199303866	Cynodon dactylon 	134297	Cynodon dactylon	28909
NC_034705.1	1198019407	Amana wanzhensis 	150576	Amana wanzhensis	1571924
NC_034706.1	1198019489	Amana anhuiensis 	150723	Amana anhuiensis	1571923
NC_034707.1	1198019573	Amana edulis 	150810	Amana edulis	89493
NC_034708.1	1198019657	Amana kuocangshanica 	151058	Amana kuocangshanica	1928487
NC_034716.1	1197511258	Melastoma candidum 	156682	Melastoma candidum	119954
NC_034742.1	1197511652	Ammopiptanthus mongolicus 	153935	Ammopiptanthus mongolicus	126911
NC_034743.1	1197511738	Ammopiptanthus nanus 	154140	Ammopiptanthus nanus	111851
NC_034747.1	1197511852	Fargesia denudata 	133730	Fargesia denudata	1306438
NC_034758.1	1197710448	Oryza rhizomatis 	134796	Oryza rhizomatis	65491
NC_034759.1	1197710544	Oryza eichingeri 	134821	Oryza eichingeri	29689
NC_034760.1	1197710640	Oryza alta 	135175	Oryza alta	52545
NC_034761.1	1197710736	Oryza grandiglumis 	135150	Oryza grandiglumis	29690
NC_034762.1	1197512076	Oryza latifolia 	135190	Oryza latifolia	4534
NC_034763.1	1197512164	Oryza longiglumis 	135641	Oryza longiglumis	83309
NC_034764.1	1197512252	Oryza ridleyi 	135731	Oryza ridleyi	83308
NC_034766.1	1197512340	Leersia japonica 	134074	Leersia japonica	463890
NC_034774.1	1197512498	Maackia floribunda 	154541	Maackia floribunda	53896
NC_034777.1	1197512595	Asparagus officinalis 	156699	Asparagus officinalis	4686
NC_034788.1	1197512906	Cupressus chengiana 	128151	Cupressus chengiana	329082
NC_034791.1	1197513003	Eriachne armittii	134864	Eriachne armittii	1983733
NC_034792.1	1197513087	Adoxa moschatellina 	157238	Adoxa moschatellina	4208
NC_034793.1	1197513169	Tetradoxa omeiensis 	157502	Tetradoxa omeiensis	179091
NC_034801.1	1197513352	Plinia trunciflora 	159512	Plinia trunciflora	1882728
NC_034802.1	1197513437	Saccharum spontaneum 	141168	Saccharum spontaneum	62335
NC_034803.1	1197711335	Vernicia fordii 	161528	Vernicia fordii	73154
NC_034810.1	1198314193	Diplostephium pulchrum	152236	Diplostephium pulchrum	1716031
NC_034811.1	1198314279	Diplostephium jelskii	152142	Diplostephium jelskii	1716020
NC_034812.1	1198314365	Diplostephium huertasii	151684	Linochilus huertasii	1716019
NC_034813.1	1198314451	Diplostephium juniperinum	152454	Diplostephium juniperinum	1716023
NC_034814.1	1198314537	Diplostephium obtusum	152179	Linochilus obtusus	1716029
NC_034815.1	1198314623	Diplostephium oxapampanum	151637	Diplostephium oxapampanum	1716030
NC_034816.1	1198314709	Diplostephium lechleri	152067	Diplostephium lechleri	1716024
NC_034817.1	1198314795	Diplostephium violaceum	151387	Linochilus violaceus	1716037
NC_034818.1	1198314881	Diplostephium oblongifolium	152282	Linochilus oblongifolius	1716028
NC_034819.1	1198314967	Lagenophora cuchumatanica	152462	Lagenophora cuchumatanica	1716038
NC_034820.1	1198315053	Diplostephium rhododendroides	152289	Linochilus rhododendroides	1716032
NC_034821.1	1198315139	Llerasia caucana	152015	Llerasia caucana	1716039
NC_034822.1	1198315225	Diplostephium juajibioyi	152282	Linochilus juajibioyi	1716022
NC_034823.1	1198315311	Diplostephium spinulosum	152155	Diplostephium spinulosum	1716035
NC_034824.1	1198315397	Diplostephium meyenii	152537	Diplostephium meyenii	1716025
NC_034825.1	1198315483	Diplostephium tachirense	152197	Linochilus tachirensis	1716036
NC_034826.1	1198315569	Diplostephium serratifolium	152060	Diplostephium serratifolium	1716034
NC_034827.1	1198315655	Diplostephium mutiscuanum	152282	Linochilus mutiscuanus	1716026
NC_034828.1	1198315741	Diplostephium sagasteguii	152214	Diplostephium sagasteguii	1716033
NC_034829.1	1198315827	Diplostephium jenesanum	150924	Linochilus jenesanus	1716021
NC_034830.1	1198315912	Diplostephium oblanceolatum	151895	Diplostephium oblanceolatum	1716027
NC_034831.1	1198315998	Diplostephium hippophae	152197	Diplostephium hippophae	1716018
NC_034832.1	1198316428	Diplostephium hartwegii	151994	Diplostephium hartwegii	1716017
NC_034840.1	1199890725	Lilium cernuum 	152604	Lilium cernuum	82315
NC_034847.1	1199862429	Diplostephium alveolatum	152265	Linochilus alveolatus	587499
NC_034848.1	1199862515	Archibaccharis asperifolia	151984	Archibaccharis asperifolia	381974
NC_034849.1	1199862601	Oritrophium peruvianum	151723	Oritrophium peruvianum	382033
NC_034850.1	1199862687	Diplostephium cinerascens	152169	Linochilus cinerascens	1716006
NC_034851.1	1199890882	Soliva sessilis	150784	Soliva sessilis	457735
NC_034852.1	1199890968	Baccharis genistelloides	153239	Baccharis genistelloides	1715998
NC_034853.1	1199891053	Diplostephium barclayanum	151974	Diplostephium barclayanum	1716002
NC_034854.1	1199862773	Diplostephium glandulosum	151400	Diplostephium glandulosum	587509
NC_034855.1	1199862859	Heterothalamus alienus	152252	Baccharis aliena	2707368
NC_034856.1	1199862945	Diplostephium callilepis	152110	Diplostephium callilepis	1716004
NC_034857.1	1199863031	Diplostephium floribundum	151768	Linochilus floribundus	587507
NC_034858.1	1199863117	Laestadia muscicola	152366	Laestadia muscicola	382017
NC_034859.1	1199863203	Diplostephium rhomboidale	152186	Linochilus rhomboidalis	587518
NC_034860.1	1199891139	Diplostephium tenuifolium	151911	Linochilus tenuifolius	587524
NC_034861.1	1199891225	Diplostephium colombianum	152314	Linochilus colombianus	587504
NC_034862.1	1199863289	Diplostephium gynoxyoides	151662	Diplostephium gynoxyoides	1716016
NC_034863.1	1199891311	Diplostephium revolutum	151823	Linochilus revolutus	587517
NC_034864.1	1199891397	Exostigma notobellidiastrum	151699	Exostigma notobellidiastrum	72967
NC_034865.1	1199891483	Diplostephium rupestre	152027	Linochilus rupestris	2841757
NC_034866.1	1199891569	Blakiella bartsiifolia	151965	Blakiella bartsiifolia	381981
NC_034867.1	1199891655	Diplostephium gnidioides	152144	Diplostephium gnidioides	1716014
NC_034868.1	1199891741	Baccharis tricuneata	152360	Baccharis tricuneata	1715999
NC_034869.1	1199891827	Diplostephium cinereum	152554	Diplostephium cinereum	1161137
NC_034870.1	1199891913	Diplostephium ericoides	151982	Diplostephium ericoides	381990
NC_034871.1	1199891999	Diplostephium haenkei	152292	Diplostephium haenkei	587510
